Pos x,Pos y,Pos z,Rot x,Rot y,Rot z
-31.967300,28.763767,536.018677,0.249773,0.140209,0.172129
-31.791706,28.841911,536.043091,0.248464,0.139712,0.168597
-31.637007,28.933434,536.080566,0.245265,0.138026,0.165537
-31.464680,28.984083,536.124573,0.245830,0.138391,0.165158
-31.319040,29.051983,536.308289,0.245633,0.137984,0.163915
-31.143173,29.041321,536.130432,0.246063,0.137270,0.163736
-30.914833,29.060410,536.170715,0.246260,0.136016,0.163105
-30.723795,29.077721,536.227600,0.246821,0.135180,0.162545
-30.609133,29.150557,537.069092,0.249663,0.136456,0.163108
-30.495140,29.183052,537.660583,0.252857,0.138974,0.163811
-30.326424,29.196369,537.857422,0.252667,0.139349,0.163021
-30.046555,29.218008,537.846497,0.252166,0.139325,0.160807
-29.725899,29.188562,537.706116,0.253738,0.137763,0.157420
-29.394773,29.220402,537.630310,0.254404,0.137135,0.154417
-29.001455,29.255707,537.584839,0.255535,0.135820,0.150105
-28.599863,29.319824,537.426392,0.254996,0.131601,0.143293
-28.216465,29.357561,537.275208,0.255161,0.129495,0.139386
-27.810425,29.334549,537.095520,0.257402,0.128118,0.135923
-27.406919,29.351217,537.073364,0.260752,0.126600,0.132820
-26.989285,29.384445,537.027405,0.261881,0.123083,0.127460
-26.567858,29.419260,536.977661,0.261552,0.118333,0.123438
-26.145641,29.510519,537.216980,0.265375,0.115192,0.120407
-25.755499,29.689884,537.606079,0.265115,0.112888,0.116862
-25.366972,29.853212,537.908081,0.266196,0.110013,0.110271
-25.011503,29.997286,538.211487,0.267468,0.107095,0.105326
-24.699484,30.134027,538.482849,0.266776,0.103175,0.102571
-24.363100,30.183664,538.423218,0.263832,0.098419,0.095105
-24.119442,30.312454,538.609436,0.265577,0.096804,0.089080
-23.845718,30.357704,538.531250,0.266919,0.094466,0.083936
-23.575718,30.449333,538.650085,0.265923,0.090901,0.076389
-23.223492,30.493237,538.684021,0.266298,0.088268,0.072564
-22.839127,30.566769,539.191833,0.270405,0.088725,0.072832
-22.262260,30.693869,539.722168,0.264994,0.082748,0.066100
-21.424545,30.737619,539.815552,0.267144,0.077188,0.058797
-20.373312,30.932783,540.348694,0.270281,0.071141,0.050019
-19.189541,30.972954,540.380676,0.271425,0.067649,0.040832
-17.917206,31.055653,540.716736,0.276536,0.065062,0.034743
-16.487080,31.190140,540.869263,0.281210,0.058464,0.024557
-14.994597,31.317055,540.636902,0.281113,0.048901,0.016253
-13.552381,31.445475,540.668213,0.291611,0.043006,0.014046
-12.012275,31.432240,540.582703,0.299464,0.037041,0.004611
-10.534053,31.509474,540.436218,0.301394,0.033863,-0.000129
-9.029216,31.597305,540.508972,0.304020,0.029136,-0.006598
-7.565278,31.591757,540.534302,0.305345,0.024866,-0.013326
-6.152938,31.590631,541.103088,0.310156,0.019974,-0.019955
-4.707011,31.636986,541.540039,0.315631,0.012012,-0.025623
-3.276630,31.561171,541.284912,0.314382,0.005341,-0.033835
-1.936024,31.631773,542.145691,0.321765,0.001447,-0.039234
-0.675675,31.716375,543.053589,0.322428,-0.004805,-0.046832
0.507713,31.854397,544.267944,0.325855,-0.011883,-0.057808
1.611008,31.850052,544.567566,0.325370,-0.017211,-0.062749
2.692768,31.903332,545.591064,0.329337,-0.024899,-0.070087
3.651460,31.902121,545.806824,0.334205,-0.027775,-0.071862
4.551721,31.914572,545.759766,0.333401,-0.030090,-0.073101
5.389297,32.021790,546.050781,0.331304,-0.033756,-0.077348
6.027921,31.983261,546.507874,0.337719,-0.035249,-0.080176
6.708244,31.945499,545.811279,0.329195,-0.035185,-0.079814
7.370319,32.202625,546.475464,0.330353,-0.037094,-0.081463
7.970415,32.202915,546.183350,0.327611,-0.039793,-0.083520
8.367628,32.093658,546.313232,0.329481,-0.040373,-0.083904
8.926180,32.138660,546.327881,0.324843,-0.043358,-0.085301
9.217224,32.058701,546.767212,0.326780,-0.041361,-0.085218
9.549358,31.835442,547.304443,0.319675,-0.040664,-0.085297
9.834949,31.709955,547.947388,0.314871,-0.041565,-0.087684
10.080098,31.702717,548.229431,0.312970,-0.040749,-0.087436
10.351036,31.301805,546.828491,0.312457,-0.041850,-0.089357
10.494133,31.556503,547.867981,0.315402,-0.041859,-0.088802
10.772768,31.446613,546.994141,0.312308,-0.043290,-0.090906
10.921125,31.743835,547.700378,0.315217,-0.043156,-0.091285
11.024089,31.790148,547.298706,0.313855,-0.044748,-0.091131
11.222422,31.899380,547.726562,0.318504,-0.046641,-0.090957
11.460850,31.973713,547.651550,0.316052,-0.048312,-0.094135
11.771395,31.963688,547.309326,0.312193,-0.051070,-0.096314
12.159967,32.100723,547.441711,0.307047,-0.054153,-0.099779
12.445816,32.104984,547.230469,0.307070,-0.055617,-0.100339
12.713964,32.177433,547.458618,0.309363,-0.057649,-0.100409
13.016058,32.184608,547.349365,0.309738,-0.058757,-0.099701
13.295996,32.139664,547.329468,0.311854,-0.059745,-0.099843
13.639674,32.136444,547.188477,0.311882,-0.062035,-0.100308
14.047330,32.180656,547.486389,0.311952,-0.064542,-0.101632
14.374502,32.063370,546.600952,0.308236,-0.065227,-0.103402
14.813671,32.022789,546.353699,0.300578,-0.066685,-0.106361
15.531312,31.957558,546.855591,0.289452,-0.067393,-0.114199
16.236362,32.070045,548.584106,0.285800,-0.068705,-0.121186
17.256268,32.040703,549.502075,0.276554,-0.070873,-0.134204
18.418087,32.111275,550.322876,0.274644,-0.076302,-0.147332
19.485867,32.067787,550.369141,0.278279,-0.082864,-0.157405
20.700356,32.397141,552.000244,0.287777,-0.094722,-0.171650
21.800125,32.576431,552.995667,0.290448,-0.099020,-0.180078
22.863699,32.649410,553.270630,0.295302,-0.101887,-0.185566
23.909594,32.713879,553.204834,0.294498,-0.104670,-0.191278
24.978516,32.826950,553.778748,0.295859,-0.108943,-0.196417
25.896912,32.783913,553.843140,0.296965,-0.113912,-0.202470
26.872797,32.796680,554.584900,0.299947,-0.118530,-0.209819
27.797417,32.617470,554.666260,0.298257,-0.119331,-0.212483
28.564020,32.559433,554.851074,0.299984,-0.124083,-0.216966
29.337242,32.566292,555.662720,0.293403,-0.123363,-0.216700
30.135117,32.423813,556.003113,0.292773,-0.124421,-0.219942
30.674767,32.329033,555.687073,0.291736,-0.126234,-0.223056
31.268713,32.218597,555.760376,0.286799,-0.124976,-0.224084
31.755713,32.259178,555.946594,0.287176,-0.126756,-0.228381
32.210182,32.411217,556.824890,0.287667,-0.127876,-0.231561
32.609364,32.396286,556.912537,0.287040,-0.129434,-0.236102
32.904045,32.456959,557.344604,0.290786,-0.129830,-0.238755
33.208759,32.444923,557.657837,0.291855,-0.130911,-0.241628
33.448475,32.306164,557.820923,0.290916,-0.131258,-0.244444
33.608612,32.463146,558.507324,0.289714,-0.131091,-0.244724
33.701992,32.454014,558.908081,0.290578,-0.131932,-0.246283
33.779984,32.579773,559.458252,0.289878,-0.131828,-0.246686
33.794514,32.648319,559.593506,0.289301,-0.131056,-0.246644
33.803757,32.680668,559.743530,0.289583,-0.131440,-0.247571
33.790726,32.597626,559.363525,0.289391,-0.130743,-0.247768
33.820591,32.765884,559.637268,0.291844,-0.131965,-0.249072
33.915745,32.717308,559.634094,0.291286,-0.132066,-0.249301
34.031906,32.745308,559.618225,0.289931,-0.131621,-0.248969
34.087112,32.785484,559.666870,0.290765,-0.132687,-0.248896
34.205570,32.807484,560.105957,0.290771,-0.133119,-0.248597
34.325474,32.724876,559.792114,0.289565,-0.132918,-0.248127
34.555168,32.812584,560.045593,0.290474,-0.133244,-0.247841
34.876102,32.822453,560.286987,0.291195,-0.134707,-0.248492
35.118702,32.885754,560.720032,0.291835,-0.136275,-0.248866
35.396233,32.936481,560.996582,0.290731,-0.136654,-0.248997
35.619919,32.833153,560.898193,0.291682,-0.137365,-0.249727
35.798237,32.802563,560.805176,0.293298,-0.137547,-0.249538
35.960808,32.762100,560.480164,0.295426,-0.138651,-0.249068
36.192001,32.627243,559.851562,0.301982,-0.140880,-0.250223
36.473434,32.864487,560.209839,0.299886,-0.143375,-0.251150
36.686451,32.648220,559.409424,0.303875,-0.143947,-0.252466
36.993950,32.752079,559.452454,0.301351,-0.146370,-0.254144
37.216057,32.901020,559.451294,0.298232,-0.148003,-0.255036
37.387264,32.777843,558.529419,0.295477,-0.148026,-0.255364
37.520088,32.754784,558.344604,0.296613,-0.149538,-0.256660
37.674629,32.780422,558.174683,0.294710,-0.150962,-0.257952
37.769855,32.765759,558.068054,0.294500,-0.151744,-0.258591
37.820011,32.863899,558.126343,0.293119,-0.152270,-0.258746
37.858597,32.955677,558.430237,0.292935,-0.153349,-0.259367
37.870224,33.022949,558.401428,0.291247,-0.152722,-0.259497
37.855995,33.036430,558.325500,0.289930,-0.152644,-0.259652
37.879074,33.101856,558.637451,0.288607,-0.153193,-0.259789
37.961296,33.239136,559.548462,0.287257,-0.151605,-0.259998
37.903015,33.382641,560.843872,0.286854,-0.149199,-0.259589
37.814026,33.628910,561.954224,0.283299,-0.146653,-0.258655
37.661980,33.539108,561.713745,0.285002,-0.145901,-0.258559
37.651958,33.348228,561.243958,0.290235,-0.146652,-0.260879
37.557568,33.360596,561.215881,0.294359,-0.147531,-0.260985
37.300247,33.212856,560.631470,0.300257,-0.148084,-0.262141
37.072113,33.346382,560.734375,0.303832,-0.148626,-0.261350
36.795441,33.283577,560.266479,0.303912,-0.148068,-0.260926
36.448509,33.179955,559.628296,0.302625,-0.144810,-0.257850
36.110188,33.348873,559.722534,0.301234,-0.143785,-0.253776
35.802303,33.497734,559.670349,0.300509,-0.142171,-0.249195
35.538681,33.570045,559.552612,0.300919,-0.140689,-0.247146
35.277657,33.734261,559.854797,0.300846,-0.139302,-0.243707
35.024498,33.623608,559.234436,0.297094,-0.137048,-0.240009
34.816528,33.599159,559.002625,0.298068,-0.137259,-0.239822
34.629677,33.554314,558.665222,0.296296,-0.135989,-0.238596
34.466690,33.546646,558.368774,0.296402,-0.136430,-0.237833
34.317871,33.600330,558.588257,0.297298,-0.135568,-0.237812
34.151604,33.507931,558.312439,0.297276,-0.133553,-0.236436
34.068832,33.516716,558.216675,0.298185,-0.134730,-0.237247
33.957466,33.515709,558.051514,0.297217,-0.132803,-0.237097
33.821339,33.530571,557.640625,0.296361,-0.133561,-0.236157
33.703270,33.610611,557.824890,0.296081,-0.133254,-0.235919
33.596691,33.545685,557.514038,0.294927,-0.131644,-0.234604
33.420967,33.582600,557.587219,0.298127,-0.132426,-0.234513
33.286079,33.605164,557.671875,0.297462,-0.132265,-0.233988
33.193718,33.634178,557.664490,0.296419,-0.131251,-0.233440
33.081936,33.617317,557.560120,0.296722,-0.131496,-0.233487
32.937321,33.615242,557.400513,0.296330,-0.130608,-0.232537
32.733635,33.671024,557.272095,0.293159,-0.128657,-0.231064
32.508076,33.629448,557.056274,0.294556,-0.126930,-0.229903
32.257236,33.640549,556.893799,0.294698,-0.124527,-0.228923
32.063473,33.561695,556.692322,0.295106,-0.122712,-0.229116
31.866119,33.579918,556.859497,0.296606,-0.121419,-0.229400
31.622412,33.534729,556.910034,0.297857,-0.117933,-0.227143
31.415188,33.512169,556.953613,0.300688,-0.114555,-0.226042
31.295708,33.552982,557.152161,0.301193,-0.113980,-0.226918
31.105015,33.599197,557.521118,0.301553,-0.112306,-0.225878
30.927769,33.535275,557.323608,0.301445,-0.110321,-0.224689
30.779556,33.506893,557.653809,0.299938,-0.105900,-0.222408
30.775295,33.415085,558.147522,0.296705,-0.106212,-0.225223
30.717350,33.480324,559.038269,0.297756,-0.105211,-0.224710
30.521629,33.400482,559.012817,0.299247,-0.103129,-0.223151
30.418957,33.294735,558.815918,0.302799,-0.103061,-0.224131
30.262213,33.312717,558.858154,0.304631,-0.101031,-0.222866
30.131428,33.400146,559.036682,0.304091,-0.099665,-0.221680
29.994724,33.510414,559.238586,0.304672,-0.099676,-0.221563
29.858860,33.546272,559.035278,0.304029,-0.099485,-0.220982
29.722815,33.573437,558.839172,0.302843,-0.099181,-0.220966
29.592218,33.597389,558.549011,0.300828,-0.098904,-0.220408
29.394957,33.617268,558.322388,0.302072,-0.098865,-0.218443
29.186977,33.610268,557.832947,0.301225,-0.098661,-0.216866
28.972033,33.635002,557.300964,0.296244,-0.098064,-0.215627
28.763664,33.599503,556.703369,0.294580,-0.097488,-0.214695
28.549137,33.573967,556.125000,0.294721,-0.097763,-0.215164
28.296890,33.603813,555.837402,0.301776,-0.098578,-0.215445
27.988331,33.568462,555.374939,0.309390,-0.098344,-0.214126
27.655342,33.526291,554.696655,0.311810,-0.098148,-0.212573
27.292912,33.561825,554.512451,0.318605,-0.096368,-0.209461
26.919018,33.467522,553.948242,0.317310,-0.094830,-0.209175
26.481953,33.507092,553.686218,0.319989,-0.091978,-0.205419
26.043732,33.455044,553.218628,0.325851,-0.090400,-0.202328
25.606295,33.494507,552.889099,0.327396,-0.087365,-0.199428
25.178869,33.462917,552.606812,0.334042,-0.086661,-0.197878
24.748003,33.421764,552.260193,0.338610,-0.085702,-0.195951
24.207691,33.398396,551.743591,0.340286,-0.078759,-0.186530
23.577896,33.414669,550.931580,0.337443,-0.073268,-0.179361
22.746201,33.456566,549.931641,0.340270,-0.068659,-0.170470
21.669950,33.507469,548.336975,0.338713,-0.061778,-0.162848
20.383533,33.615753,546.392090,0.340733,-0.056218,-0.154926
18.802128,33.747253,543.918030,0.341760,-0.050032,-0.141789
16.927588,34.055172,541.391235,0.341169,-0.043083,-0.129412
14.916106,34.340149,538.237671,0.339643,-0.038457,-0.120600
12.762918,34.728565,534.798462,0.335612,-0.032448,-0.108011
10.457036,35.127209,530.849792,0.328880,-0.025645,-0.097228
8.229731,35.399303,525.732056,0.306921,-0.024275,-0.097579
5.880308,35.603325,520.399475,0.276947,-0.013912,-0.091316
3.559576,35.782166,516.660156,0.261545,-0.004317,-0.085605
1.216388,35.947754,513.463806,0.262738,0.003019,-0.074949
-1.293095,36.053970,509.952942,0.254868,0.011717,-0.053721
-3.616168,35.881195,504.346497,0.241751,0.015603,-0.043478
-5.866402,36.231678,500.988861,0.250110,0.022446,-0.028912
-8.322462,36.453876,496.089935,0.240894,0.025095,-0.016781
-10.639117,36.467945,491.102478,0.235782,0.028694,-0.008371
-12.897324,36.833786,486.839783,0.223632,0.029502,-0.003355
-15.402757,37.282059,483.807922,0.217236,0.034559,0.011290
-17.628887,37.497818,479.961060,0.209073,0.036648,0.019583
-19.788116,37.632965,477.238708,0.203750,0.039216,0.030105
-22.082748,38.230766,476.174133,0.201990,0.044786,0.040047
-24.396740,38.244625,474.041748,0.191992,0.051990,0.055233
-26.673111,38.286362,471.706116,0.183593,0.056945,0.067244
-28.663950,38.047390,467.600739,0.173140,0.064565,0.080463
-30.448183,37.878941,464.181274,0.174255,0.064745,0.086347
-32.420990,37.842884,461.548218,0.171231,0.067798,0.094480
-34.077744,37.641029,459.021057,0.170494,0.068686,0.100342
-35.629940,37.466434,456.762024,0.172266,0.071399,0.105679
-37.016647,37.409832,454.415955,0.170280,0.072070,0.107776
-38.246826,37.335022,452.524719,0.168503,0.074581,0.111699
-39.105888,36.852249,449.457031,0.165531,0.075122,0.113694
-39.882328,36.611904,446.936035,0.156025,0.076156,0.115822
-40.690235,35.999039,444.515930,0.150337,0.080057,0.119307
-41.435333,35.444225,442.843842,0.148436,0.084386,0.125020
-42.134197,34.946148,441.104675,0.143240,0.086404,0.128521
-42.605644,34.486568,439.134674,0.139242,0.089698,0.130580
-43.010387,34.601746,438.246613,0.130381,0.090262,0.132064
-43.532578,34.206783,437.175323,0.130738,0.094416,0.136508
-43.895756,34.393764,437.365479,0.129027,0.097957,0.137170
-44.263859,34.115215,436.402618,0.129564,0.100783,0.139924
-44.502747,34.004242,435.836395,0.130053,0.104724,0.142580
-44.646347,34.105659,435.444977,0.127997,0.103878,0.142113
-44.574505,34.098911,434.331848,0.125745,0.103999,0.142617
-44.511490,34.098576,433.568848,0.123701,0.104950,0.143701
-44.368290,34.548275,433.850067,0.121421,0.103312,0.142697
-44.120815,34.245777,432.890106,0.121481,0.104263,0.143121
-43.841194,34.345451,433.204987,0.119950,0.103910,0.142357
-43.561523,34.362492,433.496155,0.119379,0.103692,0.142038
-43.175323,34.177402,432.667297,0.118755,0.103656,0.141556
-42.840736,34.619896,433.681152,0.117848,0.103345,0.140371
-42.512230,34.662365,433.932678,0.117753,0.102929,0.139158
-42.165348,34.690781,434.151215,0.117914,0.103328,0.139113
-41.750118,34.902962,434.554138,0.118277,0.102051,0.137017
-41.300484,34.896835,434.623413,0.120091,0.102097,0.136487
-40.986252,35.028358,435.275696,0.119762,0.102170,0.136307
-40.738312,35.188019,435.764282,0.120290,0.101141,0.135020
-40.428871,34.974506,435.938049,0.121723,0.101314,0.134701
-40.182468,35.021698,437.475281,0.124023,0.101611,0.134788
-39.968605,35.447613,439.940552,0.126630,0.102057,0.133618
-39.420624,35.693172,440.967285,0.127146,0.102193,0.131726
-38.636223,35.387932,439.538208,0.127323,0.101498,0.130200
-37.880623,35.226219,438.549988,0.126662,0.100532,0.128396
-37.055176,35.465435,438.567200,0.126050,0.099735,0.123686
-36.353786,35.533348,438.481506,0.126877,0.098784,0.118862
-35.564987,35.785385,438.539246,0.125426,0.098546,0.113104
-34.787510,35.908035,438.704590,0.126246,0.098097,0.109356
-33.813652,36.137749,438.729980,0.126658,0.096677,0.105005
-32.908600,36.407463,439.021423,0.126330,0.094731,0.101509
-31.778362,36.638584,438.533691,0.124788,0.091705,0.097139
-30.756237,36.861130,438.433350,0.125303,0.088913,0.093195
-29.830374,37.598473,439.320374,0.117316,0.086588,0.089349
-28.835995,38.072372,440.250214,0.113749,0.085306,0.083513
-27.711639,38.054070,440.038055,0.109356,0.083762,0.079464
-26.515095,38.210083,440.300354,0.105930,0.081987,0.073331
-25.065723,38.326607,441.094299,0.108514,0.082433,0.067937
-23.277649,37.970524,441.282227,0.109916,0.081302,0.063770
-21.207327,37.895630,442.025055,0.112387,0.078311,0.052638
-19.162058,37.929649,442.670166,0.118166,0.077390,0.043595
-16.746819,38.077492,442.849121,0.124595,0.072994,0.030369
-14.068308,38.363468,442.765961,0.126655,0.064747,0.016185
-11.308344,38.804867,443.659485,0.131082,0.059087,-0.000073
-8.436375,39.120762,443.922058,0.133200,0.051769,-0.011528
-5.358499,39.268818,443.872040,0.140125,0.044940,-0.023540
-2.187764,39.447433,444.113220,0.145440,0.038540,-0.034649
1.155602,39.336281,443.986145,0.157409,0.031374,-0.045630
4.616873,39.294643,444.172302,0.168240,0.020983,-0.061814
8.240873,39.451118,445.102478,0.170089,0.013806,-0.075553
12.006347,39.318474,445.473816,0.177256,0.000480,-0.089670
15.891827,39.048710,445.622742,0.191456,-0.008850,-0.108653
19.772049,38.894138,445.807495,0.195617,-0.014382,-0.120266
23.690948,38.478287,445.255432,0.196517,-0.022179,-0.135097
27.312977,38.255283,445.666809,0.202886,-0.027326,-0.149965
30.873226,38.083912,446.404236,0.210416,-0.033367,-0.169739
34.180386,37.868130,446.524048,0.209450,-0.036065,-0.184614
37.376522,37.520603,446.149170,0.211214,-0.040798,-0.196986
40.282894,37.098057,445.676300,0.208877,-0.043774,-0.209925
43.136780,36.710869,445.899475,0.207148,-0.044653,-0.222737
45.947670,36.385715,447.383057,0.201447,-0.045091,-0.238246
48.129211,35.563488,446.766266,0.200974,-0.047082,-0.245848
50.497852,35.261608,446.828979,0.199456,-0.049175,-0.258884
52.620174,34.939171,446.781158,0.198188,-0.051255,-0.269812
54.367260,34.549969,446.206177,0.197410,-0.054607,-0.276098
55.880554,34.366997,445.727325,0.194158,-0.061034,-0.279268
57.252548,34.126190,445.660217,0.193592,-0.066037,-0.284461
58.387146,34.105957,446.331604,0.198903,-0.073685,-0.286504
59.235851,34.225559,446.971680,0.206521,-0.078812,-0.288444
59.921082,34.367744,447.607788,0.208866,-0.080668,-0.291747
60.421867,34.265438,447.866211,0.210512,-0.082712,-0.294819
60.874409,34.351898,448.470245,0.212563,-0.087192,-0.297560
61.190994,34.240433,448.850403,0.214660,-0.091560,-0.301308
61.407806,34.297009,449.341248,0.217115,-0.094790,-0.304427
61.450089,34.369877,449.648987,0.218068,-0.097180,-0.305858
61.419502,34.385384,449.783508,0.221879,-0.098355,-0.306387
61.307350,34.422478,449.855286,0.224808,-0.098565,-0.306783
61.158127,34.512508,450.017731,0.226085,-0.098304,-0.306436
60.934692,34.509266,449.909546,0.225799,-0.097539,-0.306104
60.777527,34.561378,450.078064,0.224537,-0.096771,-0.305498
60.753365,34.820389,450.967041,0.224894,-0.098926,-0.305760
60.709518,34.887703,451.416870,0.225517,-0.100780,-0.307265
60.757305,34.925766,451.807251,0.225774,-0.103867,-0.309529
60.802238,34.958664,452.151459,0.226396,-0.106049,-0.311149
60.963509,34.899399,452.554169,0.223860,-0.106495,-0.310952
61.126381,34.899117,452.957825,0.222063,-0.106286,-0.310672
61.299759,34.820377,452.911499,0.219157,-0.105792,-0.310759
61.364571,34.953899,452.695007,0.220764,-0.105657,-0.310494
61.589363,34.988541,453.222137,0.223475,-0.106089,-0.311260
61.740520,34.875122,453.272400,0.226017,-0.106592,-0.311985
61.945633,34.880730,453.677673,0.227601,-0.107317,-0.312209
62.197136,34.804798,453.909668,0.228402,-0.108020,-0.313404
62.359253,34.634674,453.652802,0.226651,-0.107910,-0.313466
62.553471,34.518589,453.601257,0.225232,-0.108163,-0.313662
62.721672,34.418980,453.598450,0.222940,-0.108642,-0.314134
62.841843,34.374290,453.590088,0.220454,-0.108708,-0.314158
62.952976,34.343559,453.709534,0.218938,-0.108484,-0.314527
62.965973,34.359787,454.150970,0.219908,-0.107634,-0.316058
63.119125,34.344299,455.188477,0.217925,-0.107183,-0.318354
63.042496,34.237434,455.317963,0.211423,-0.104688,-0.319969
62.970619,34.167114,455.466034,0.211839,-0.105164,-0.321177
62.888435,34.273026,455.558624,0.210211,-0.104627,-0.321528
62.633999,34.328285,455.335602,0.209961,-0.103985,-0.320757
62.403770,34.483624,455.219574,0.209796,-0.103108,-0.319010
62.127449,34.569946,454.878815,0.210056,-0.101802,-0.316428
61.730904,34.551636,454.365723,0.210136,-0.100066,-0.313207
61.361061,34.690536,454.563324,0.212552,-0.098626,-0.310039
60.968933,34.653698,453.947174,0.210842,-0.097173,-0.308671
60.501438,34.615356,453.494354,0.211438,-0.095544,-0.305390
60.192593,34.857590,454.287048,0.214248,-0.095633,-0.302941
59.768677,34.748035,453.579102,0.212772,-0.092550,-0.301515
59.433075,34.938126,454.242981,0.217718,-0.092470,-0.299761
59.086411,34.830521,453.758484,0.217033,-0.090641,-0.299827
58.771786,34.817039,453.689392,0.218345,-0.090234,-0.298947
58.422752,34.763592,453.497925,0.218147,-0.087321,-0.297043
58.218235,34.944019,454.017242,0.219197,-0.087456,-0.295966
57.891033,34.778584,453.262482,0.216655,-0.085106,-0.295803
57.693188,35.007271,453.918091,0.216764,-0.084510,-0.293988
57.379322,34.910294,453.485931,0.214403,-0.082296,-0.294051
57.179100,35.009487,453.895569,0.215782,-0.081904,-0.293565
56.875923,34.833717,453.288788,0.213078,-0.078281,-0.291725
56.845741,35.127708,454.873077,0.210667,-0.077584,-0.291777
56.738297,35.348572,456.596069,0.209856,-0.076214,-0.292437
56.538418,35.368095,457.508972,0.211241,-0.075402,-0.291825
56.280800,35.233482,457.386353,0.211320,-0.074611,-0.290997
55.985634,35.085163,456.743103,0.211367,-0.073166,-0.288992
55.879253,35.220581,456.834930,0.212555,-0.073087,-0.289417
55.564381,35.084148,456.003326,0.213057,-0.072616,-0.288024
55.390625,35.165257,455.715973,0.213031,-0.071807,-0.287606
55.023762,34.950638,454.448120,0.213046,-0.072006,-0.285702
54.697613,35.029339,454.021515,0.209778,-0.070331,-0.284222
54.333199,35.102661,453.651917,0.207593,-0.069233,-0.281940
53.917946,35.227283,453.365662,0.206003,-0.067494,-0.278039
53.540466,35.276943,452.879028,0.207500,-0.065830,-0.276169
53.084827,35.267853,452.470703,0.207070,-0.063537,-0.273451
52.601063,35.400497,452.320282,0.202926,-0.059863,-0.270702
52.144173,35.524242,452.278778,0.202191,-0.058090,-0.268910
51.666023,35.569595,451.956573,0.199814,-0.055466,-0.267706
51.190529,35.611534,451.559387,0.197839,-0.053936,-0.266220
50.738220,35.640587,451.171844,0.195860,-0.052148,-0.265719
50.283813,35.736614,451.058716,0.194861,-0.051128,-0.264447
49.846653,35.866226,451.092529,0.195156,-0.049755,-0.262780
49.342590,35.960159,451.107483,0.196451,-0.048490,-0.259773
48.860920,35.913940,450.538300,0.194321,-0.046700,-0.258980
48.409058,35.975674,450.322754,0.192548,-0.045610,-0.257919
47.923744,35.989811,449.938599,0.187457,-0.043031,-0.255322
47.415871,35.943542,449.478088,0.185058,-0.041361,-0.253307
46.911385,35.884697,448.939240,0.183034,-0.039203,-0.250208
46.405552,35.920975,448.762573,0.184327,-0.038608,-0.246172
45.897354,35.872177,448.396240,0.184510,-0.037080,-0.245231
45.313389,35.871429,448.030762,0.182673,-0.036343,-0.243165
44.694519,35.807434,447.550079,0.181551,-0.035270,-0.242073
44.042686,35.915993,447.523102,0.181190,-0.033987,-0.239548
43.370110,36.052589,447.615753,0.180325,-0.033555,-0.237555
42.665863,36.247517,447.758118,0.176824,-0.032659,-0.235191
41.948261,36.429031,448.017029,0.176789,-0.030065,-0.231040
41.198048,36.501205,448.054626,0.184193,-0.028728,-0.227685
40.401794,36.430904,447.650848,0.192337,-0.026990,-0.224711
39.659767,36.831390,448.271606,0.186437,-0.023803,-0.223592
38.846397,36.780209,448.053223,0.188972,-0.022281,-0.221712
38.045254,36.771938,447.910461,0.188428,-0.018784,-0.220132
37.239098,36.827164,448.029053,0.189124,-0.019009,-0.219240
36.469582,36.799385,448.219391,0.193771,-0.019012,-0.218204
35.739716,36.896748,448.682373,0.198279,-0.020419,-0.218800
34.959305,36.930813,448.746643,0.199792,-0.019419,-0.216405
34.227089,37.074272,449.264618,0.199132,-0.019444,-0.216394
33.430035,37.049561,449.690002,0.195489,-0.016298,-0.214593
32.646233,37.170547,450.249023,0.190325,-0.013519,-0.213494
31.846409,37.246841,450.501801,0.191516,-0.012064,-0.211456
30.955961,37.423237,450.675751,0.183705,-0.008654,-0.205144
30.299856,37.810822,451.408783,0.181742,-0.009025,-0.203882
29.654755,38.288116,452.193115,0.180154,-0.008521,-0.202300
28.981358,38.394932,451.669800,0.174814,-0.005626,-0.198706
28.354893,38.720375,452.246338,0.178403,-0.006524,-0.195344
27.650087,38.845516,451.827667,0.176297,-0.004217,-0.188432
27.082092,39.106030,452.126129,0.177027,-0.004780,-0.188918
26.427034,39.259346,452.136414,0.175065,-0.002898,-0.184847
25.811699,39.361832,452.805328,0.170718,0.000581,-0.183177
25.250994,39.471226,453.693329,0.169527,0.001782,-0.182401
24.742168,39.491394,454.258514,0.169761,0.001261,-0.182105
24.130062,39.602310,454.794067,0.172488,0.001011,-0.178033
23.551325,39.693314,455.093231,0.177139,0.002378,-0.174060
23.003752,39.822113,455.385284,0.180971,0.002938,-0.173262
22.489599,39.923244,455.516235,0.186596,0.001620,-0.171945
21.944193,40.161869,455.816498,0.184910,0.002564,-0.170850
21.354122,40.145527,455.705109,0.194283,0.001779,-0.169431
20.768362,40.189358,455.690521,0.192584,0.004302,-0.167556
20.162369,40.383831,456.033508,0.192566,0.006343,-0.164486
19.721296,40.494957,456.444733,0.206540,0.004939,-0.159475
19.179621,40.649246,456.748413,0.205947,0.005165,-0.159393
18.703697,40.762066,456.916504,0.206476,0.003444,-0.157868
18.151997,40.903370,456.794983,0.200774,0.003653,-0.157712
17.655968,41.060406,457.138916,0.201999,0.001287,-0.157996
17.095943,41.170429,456.985291,0.197587,0.002768,-0.157969
16.515690,41.098228,456.663940,0.199388,0.002999,-0.156411
