Pos x,Pos y,Pos z,Rot x,Rot y,Rot z
47.073471,39.840801,319.688354,0.095121,-0.156604,-0.234232
47.744503,39.969276,320.211670,0.094184,-0.161146,-0.235579
48.337753,40.095448,320.730133,0.093271,-0.165676,-0.236135
48.809639,40.228138,321.289612,0.093190,-0.169806,-0.236625
49.180603,40.403603,321.794434,0.093621,-0.173500,-0.236665
49.500187,40.602016,322.457367,0.092844,-0.177225,-0.236304
49.751961,40.660427,322.877533,0.091565,-0.180181,-0.236211
49.906212,40.764011,323.380432,0.091478,-0.183229,-0.236249
49.988411,40.853298,323.875031,0.092882,-0.186347,-0.236728
49.887516,40.803188,323.790924,0.089943,-0.185601,-0.237435
49.911026,40.582874,323.901031,0.090160,-0.187037,-0.238401
49.970604,40.848961,325.224670,0.094871,-0.190256,-0.238619
49.632713,41.182926,325.972168,0.097885,-0.189912,-0.239037
49.075645,40.938488,324.826385,0.096343,-0.188420,-0.235676
48.849361,41.079369,325.027924,0.102279,-0.188611,-0.237891
48.675270,40.748520,323.602722,0.102274,-0.187960,-0.234475
48.498100,40.850014,323.664154,0.104294,-0.187434,-0.235596
48.419937,40.722801,322.895020,0.103698,-0.187468,-0.232182
48.387764,40.793251,322.646332,0.103114,-0.187654,-0.230588
48.320820,40.793743,322.378784,0.102837,-0.187799,-0.229605
48.240147,40.759319,322.032562,0.101776,-0.187705,-0.227977
48.191536,40.895096,322.105713,0.101031,-0.187684,-0.227264
47.908207,40.773323,321.604858,0.097155,-0.185327,-0.225887
47.967922,40.858265,321.707275,0.098043,-0.186270,-0.225430
47.945236,40.870995,321.565369,0.097282,-0.187073,-0.223998
47.978935,40.987774,321.793579,0.098966,-0.187861,-0.221337
47.892807,41.046032,321.886993,0.098336,-0.188855,-0.219272
47.856049,41.135834,321.806854,0.097270,-0.189807,-0.218229
47.747139,41.190018,321.841797,0.098261,-0.190686,-0.214776
47.533726,41.288967,321.740784,0.096557,-0.190737,-0.213956
47.290733,41.343155,321.394226,0.094971,-0.190184,-0.213114
47.279514,41.594128,321.552032,0.093828,-0.190368,-0.210493
47.044407,41.662376,321.428528,0.092300,-0.189034,-0.211155
46.796715,41.657028,321.311707,0.091896,-0.187139,-0.211737
46.559380,41.614155,321.367859,0.091333,-0.185570,-0.211955
46.310108,41.764717,321.802979,0.091904,-0.183647,-0.212120
46.031979,41.747696,321.437195,0.092189,-0.183679,-0.211054
45.679543,41.789337,321.417572,0.092269,-0.182145,-0.210311
45.243801,41.871750,321.584015,0.093009,-0.179917,-0.209660
44.801434,41.969971,321.453278,0.094771,-0.180001,-0.207731
44.231304,41.983631,321.300690,0.095808,-0.177920,-0.206944
43.628403,42.099998,321.521545,0.098090,-0.175905,-0.205725
42.981426,41.992680,321.413055,0.099392,-0.171707,-0.204919
42.561371,42.714005,323.580597,0.123117,-0.171235,-0.209149
41.890778,42.551231,323.342163,0.120617,-0.163752,-0.207798
41.049667,42.560707,323.049377,0.120890,-0.160677,-0.204886
40.318783,42.888279,323.701111,0.138714,-0.160019,-0.204743
39.634796,42.736130,323.157959,0.132963,-0.157347,-0.202077
38.972519,42.646332,322.792786,0.137368,-0.156883,-0.202675
38.269768,42.384674,322.017517,0.134768,-0.155133,-0.198706
37.556976,42.130955,321.234558,0.127158,-0.152709,-0.192400
36.927052,42.197018,321.130371,0.123840,-0.152382,-0.188616
36.205055,42.244923,320.824341,0.123107,-0.151150,-0.184201
35.564278,42.559437,321.328644,0.133298,-0.150591,-0.186001
34.943039,42.747780,321.300964,0.127616,-0.149223,-0.182954
34.298851,42.974640,321.464294,0.124464,-0.148589,-0.180194
33.648628,43.134583,321.533020,0.124881,-0.147655,-0.178786
32.954498,43.235001,321.444580,0.131240,-0.148160,-0.177972
32.192253,43.243538,320.899048,0.130342,-0.146563,-0.175234
31.383194,43.549881,321.061127,0.134761,-0.145370,-0.172735
30.684669,43.845459,321.610626,0.146056,-0.146135,-0.172265
29.924679,44.044918,321.753906,0.147516,-0.145337,-0.171259
29.039701,44.243317,321.734375,0.151161,-0.143010,-0.168293
28.279375,44.497730,322.110291,0.149663,-0.139482,-0.169048
27.421606,44.519485,322.269196,0.151796,-0.136718,-0.167885
26.486423,44.745705,322.737976,0.157016,-0.135168,-0.164408
25.451763,44.795689,322.732788,0.155042,-0.126832,-0.158075
24.442650,44.787167,322.542847,0.147034,-0.121310,-0.150844
23.427547,44.856331,322.610931,0.148978,-0.116308,-0.141090
22.499104,44.879860,322.465485,0.145133,-0.107134,-0.130840
21.714092,44.974133,322.435486,0.145658,-0.094983,-0.120371
21.103270,45.026352,322.366028,0.142932,-0.084714,-0.111750
20.486177,45.051468,322.227051,0.133035,-0.078170,-0.106951
19.542431,45.083687,322.078247,0.132798,-0.072831,-0.105508
18.044643,45.106956,321.720490,0.130281,-0.065768,-0.099858
15.965093,45.021179,320.817780,0.116882,-0.061638,-0.091428
13.351060,45.012150,319.831757,0.101271,-0.058505,-0.080598
10.410538,44.952568,318.813385,0.096800,-0.053956,-0.072485
7.269462,44.809807,317.613831,0.093147,-0.050444,-0.068049
4.006359,44.559807,316.006226,0.076762,-0.042569,-0.060445
0.561347,44.373089,315.335510,0.075885,-0.033174,-0.048289
-2.987938,44.341709,315.207886,0.078030,-0.027582,-0.038828
-6.279112,44.011688,314.348572,0.081807,-0.019540,-0.031078
-9.434691,43.501701,313.328674,0.092141,-0.017406,-0.024597
-12.660479,42.996254,311.845978,0.092435,-0.014431,-0.013673
-15.721588,42.778625,310.792969,0.089848,-0.008585,-0.005631
-18.650103,42.362980,309.088837,0.083853,-0.002069,0.000515
-21.612915,42.529224,308.744812,0.082176,0.004657,0.007044
-24.732439,42.364861,308.345886,0.081510,0.022274,0.017025
-27.345592,42.115784,307.939911,0.083104,0.030574,0.027670
-29.765526,41.563999,306.467010,0.078641,0.035518,0.031409
-32.197243,41.111549,305.389801,0.078543,0.039042,0.038802
-34.645260,40.741302,304.243378,0.069622,0.044226,0.047482
-36.903538,40.506744,303.729187,0.064549,0.047708,0.053532
-39.030529,40.132103,302.745300,0.054481,0.051629,0.059971
-41.063103,39.937214,302.341461,0.048623,0.054943,0.065310
-42.868477,39.384315,301.202057,0.041661,0.057342,0.071817
-44.622757,39.152729,300.726044,0.037787,0.059804,0.077669
-45.971500,38.378658,299.513855,0.031780,0.062632,0.078955
-47.576752,38.416870,299.855255,0.036134,0.066959,0.084917
-48.773018,38.238586,299.352081,0.029882,0.066792,0.086174
-50.008816,38.197544,299.576141,0.031319,0.067703,0.090416
-51.119598,37.863823,299.376343,0.033809,0.067548,0.095405
-52.375843,38.052994,299.852081,0.036801,0.067905,0.098312
-53.167179,37.636066,299.532837,0.036255,0.069476,0.098313
-53.979553,37.666527,299.795654,0.038910,0.071346,0.099791
-54.625221,37.732704,300.313232,0.033760,0.070628,0.100258
-55.414574,37.618481,302.202820,0.037843,0.071040,0.104167
-56.175415,38.021484,303.682587,0.052754,0.071268,0.108563
-56.383171,37.560055,303.236084,0.048247,0.070960,0.108551
-56.437679,37.665306,303.282410,0.048472,0.069958,0.107570
-56.310455,37.735023,303.456604,0.047357,0.068614,0.105903
-56.193935,37.904495,303.588470,0.045633,0.066936,0.103810
-56.274109,38.190399,304.204803,0.048918,0.065162,0.103322
-56.197868,38.380344,304.913086,0.050076,0.063900,0.102305
-56.075256,38.567795,305.414246,0.051303,0.062804,0.101263
-55.894577,38.720711,306.013123,0.055336,0.061629,0.101405
-55.719696,38.961266,306.879181,0.059113,0.060435,0.101646
-55.430786,39.259628,307.725586,0.061205,0.060415,0.100616
-55.117134,39.780411,308.323120,0.063000,0.056046,0.097574
-55.065105,40.635548,310.279907,0.069004,0.057168,0.097051
-54.501286,40.563389,310.157196,0.068505,0.055789,0.095470
-54.154213,40.784889,310.508850,0.073472,0.056848,0.094760
-53.597038,40.621807,309.603149,0.070843,0.053651,0.094130
-53.340462,40.794449,309.674194,0.074736,0.054511,0.092274
-52.864262,40.654781,308.443970,0.073727,0.051503,0.092152
-52.668888,40.803791,307.928589,0.074548,0.051302,0.090638
